id,train_code,from_station,to_station,path
300,6d000S815401,海口东,海口,../S/6d000S815401.json
301,6b000S815501,海口,美兰,../S/6b000S815501.json
302,6d000S815601,美兰,海口,../S/6d000S815601.json
303,6b000S815701,海口,海口东,../S/6b000S815701.json
304,6d000S815802,海口东,海口,../S/6d000S815802.json
305,6b000S815901,海口,海口东,../S/6b000S815901.json
306,6d000S816001,海口东,海口,../S/6d000S816001.json
307,6b000S816100,海口,海口东,../S/6b000S816100.json
308,6d000S816200,美兰,海口,../S/6d000S816200.json
309,6b000S816301,海口,美兰,../S/6b000S816301.json
310,6d000S816402,美兰,海口,../S/6d000S816402.json
311,6b000S816500,海口,美兰,../S/6b000S816500.json
312,6d000S816600,美兰,海口,../S/6d000S816600.json
313,6b000S816700,海口,美兰,../S/6b000S816700.json
314,2m0000S95101,阳泉北,阳泉东,../S/2m0000S95101.json
315,260000S95201,阳泉东,阳泉北,../S/260000S95201.json
316,2m0000S95300,阳泉北,阳泉东,../S/2m0000S95300.json
317,260000S95400,阳泉东,阳泉北,../S/260000S95400.json
318,2m0000S95500,阳泉北,阳泉东,../S/2m0000S95500.json
319,260000S95600,阳泉东,阳泉北,../S/260000S95600.json
320,2m0000S95700,阳泉北,阳泉东,../S/2m0000S95700.json
321,260000S95800,阳泉东,阳泉北,../S/260000S95800.json
322,2m0000S95900,阳泉北,阳泉东,../S/2m0000S95900.json
323,6d000S800205,老城镇,美兰,../S/6d000S800205.json
324,6d000S800405,美兰,老城镇,../S/6d000S800405.json
325,6d000S800606,老城镇,美兰,../S/6d000S800606.json
326,6d000S800805,美兰,老城镇,../S/6d000S800805.json
327,6d000S801005,老城镇,美兰,../S/6d000S801005.json
328,6d000S801205,美兰,老城镇,../S/6d000S801205.json
329,6d000S801405,老城镇,美兰,../S/6d000S801405.json
330,6d000S801605,美兰,老城镇,../S/6d000S801605.json
331,6d000S801807,老城镇,美兰,../S/6d000S801807.json
332,6d000S802007,美兰,老城镇,../S/6d000S802007.json
333,6d000S802207,老城镇,美兰,../S/6d000S802207.json
334,6d000S802408,美兰,老城镇,../S/6d000S802408.json
335,6d000S80260A,老城镇,美兰,../S/6d000S80260A.json
336,6d000S802808,美兰,老城镇,../S/6d000S802808.json
337,6d000S803008,老城镇,美兰,../S/6d000S803008.json
338,6d000S803205,美兰,老城镇,../S/6d000S803205.json
339,6d000S803408,老城镇,美兰,../S/6d000S803408.json
340,6d000S803608,美兰,老城镇,../S/6d000S803608.json
341,6d000S803808,老城镇,美兰,../S/6d000S803808.json
342,6d000S804009,美兰,老城镇,../S/6d000S804009.json
343,6d000S804208,老城镇,美兰,../S/6d000S804208.json
344,6d000S804409,美兰,老城镇,../S/6d000S804409.json
345,6d000S804810,海口东,老城镇,../S/6d000S804810.json
346,6d000S805008,老城镇,美兰,../S/6d000S805008.json
347,6d000S805208,美兰,老城镇,../S/6d000S805208.json
348,6d000S805405,老城镇,美兰,../S/6d000S805405.json
349,6d000S805605,美兰,老城镇,../S/6d000S805605.json
350,6d000S805805,老城镇,美兰,../S/6d000S805805.json
351,6d000S806006,美兰,老城镇,../S/6d000S806006.json
352,6d000S806210,老城镇,海口东,../S/6d000S806210.json
353,6b000S806905,海口,美兰,../S/6b000S806905.json
354,6d000S807005,美兰,海口,../S/6d000S807005.json
355,6b000S807106,海口,美兰,../S/6b000S807106.json
356,6d000S807205,美兰,海口,../S/6d000S807205.json
357,6b000S807307,海口,海口东,../S/6b000S807307.json
358,6d000S807406,海口东,海口,../S/6d000S807406.json
359,6b000S807506,海口,美兰,../S/6b000S807506.json
360,6d000S807605,美兰,海口,../S/6d000S807605.json
361,6b000S807706,海口,美兰,../S/6b000S807706.json
362,6d000S807805,美兰,海口,../S/6d000S807805.json
363,6b000S807906,海口,海口东,../S/6b000S807906.json
364,6d000S808005,海口东,海口,../S/6d000S808005.json
365,6b000S808106,海口,海口东,../S/6b000S808106.json
366,6d000S808205,海口东,海口,../S/6d000S808205.json
367,6b000S808305,海口,海口东,../S/6b000S808305.json
368,6d000S808405,海口东,海口,../S/6d000S808405.json
369,6b000S808506,海口,美兰,../S/6b000S808506.json
370,6d000S808606,美兰,海口,../S/6d000S808606.json
371,6b000S808706,海口,美兰,../S/6b000S808706.json
372,6d000S808806,美兰,海口,../S/6d000S808806.json
373,6b000S808905,海口,美兰,../S/6b000S808905.json
374,6d000S809005,美兰,海口,../S/6d000S809005.json
375,6b000S809105,海口,海口东,../S/6b000S809105.json
376,6d000S809205,海口东,海口,../S/6d000S809205.json
377,6b000S809305,海口,海口东,../S/6b000S809305.json
378,6d000S809405,海口东,海口,../S/6d000S809405.json
379,6b000S809505,海口,海口东,../S/6b000S809505.json
380,6d000S809605,海口东,海口,../S/6d000S809605.json
381,6b000S809704,海口,美兰,../S/6b000S809704.json
382,6d000S809806,美兰,海口,../S/6d000S809806.json
383,6b000S809906,海口,海口东,../S/6b000S809906.json
384,240000S11002,乔庄东,北京西,../S/240000S11002.json
385,240000S11103,北京西,乔庄东,../S/240000S11103.json
386,240000S11204,乔庄东,北京西,../S/240000S11204.json
387,240000S10105,北京西,乔庄东,../S/240000S10105.json
388,240000S10210,乔庄东,北京西,../S/240000S10210.json
389,240000S10307,良乡,通州,../S/240000S10307.json
390,240000S10404,乔庄东,良乡,../S/240000S10404.json
391,240000S10520,良乡,乔庄东,../S/240000S10520.json
392,240000S10630,乔庄东,良乡,../S/240000S10630.json
393,240000S10704,北京西,乔庄东,../S/240000S10704.json
394,240000S10805,通州,北京西,../S/240000S10805.json
395,240000S10903,北京西,乔庄东,../S/240000S10903.json
396,55000S100100,上海南,金山卫,../S/55000S100100.json
397,55000S100201,金山卫,上海南,../S/55000S100201.json
398,55000S100300,上海南,金山卫,../S/55000S100300.json
399,55000S100400,金山卫,上海南,../S/55000S100400.json
400,55000S100500,上海南,金山卫,../S/55000S100500.json
401,55000S100600,金山卫,上海南,../S/55000S100600.json
402,55000S100700,上海南,金山卫,../S/55000S100700.json
403,55000S100800,金山卫,上海南,../S/55000S100800.json
404,55000S100900,上海南,金山卫,../S/55000S100900.json
405,55000S101000,金山卫,上海南,../S/55000S101000.json
406,55000S101100,上海南,金山卫,../S/55000S101100.json
407,55000S101200,金山卫,上海南,../S/55000S101200.json
408,55000S101300,上海南,金山卫,../S/55000S101300.json
409,55000S101400,金山卫,上海南,../S/55000S101400.json
410,55000S101500,上海南,金山卫,../S/55000S101500.json
411,55000S101600,金山卫,上海南,../S/55000S101600.json
412,55000S101700,上海南,金山卫,../S/55000S101700.json
413,55000S101800,金山卫,上海南,../S/55000S101800.json
414,55000S102100,上海南,金山卫,../S/55000S102100.json
415,55000S102300,上海南,金山卫,../S/55000S102300.json
416,55000S102400,金山卫,上海南,../S/55000S102400.json
417,55000S102500,上海南,金山卫,../S/55000S102500.json
418,55000S102600,金山卫,上海南,../S/55000S102600.json
419,55000S102700,上海南,金山卫,../S/55000S102700.json
420,55000S102800,金山卫,上海南,../S/55000S102800.json
421,55000S102900,上海南,金山卫,../S/55000S102900.json
422,55000S103000,金山卫,上海南,../S/55000S103000.json
423,55000S103200,金山卫,上海南,../S/55000S103200.json
424,55000S103300,上海南,金山卫,../S/55000S103300.json
425,55000S103400,金山卫,上海南,../S/55000S103400.json
426,55000S103500,上海南,金山卫,../S/55000S103500.json
427,55000S103600,金山卫,上海南,../S/55000S103600.json
428,62000S700003,湘潭,长沙,../S/62000S700003.json
429,55000S120100,上海南,金山卫,../S/55000S120100.json
430,55000S120200,金山卫,上海南,../S/55000S120200.json
431,55000S120300,上海南,金山卫,../S/55000S120300.json
432,55000S120500,上海南,金山卫,../S/55000S120500.json
433,240000S60101,通州西,密云北,../S/240000S60101.json
434,240000S60204,密云北,通州西,../S/240000S60204.json
435,240000S60301,通州西,密云北,../S/240000S60301.json
436,240000S60401,密云北,通州西,../S/240000S60401.json
437,240000S61100,通州西,怀柔北,../S/240000S61100.json
438,240000S61201,怀柔北,通州西,../S/240000S61201.json
439,55000S160100,上海南,金山卫,../S/55000S160100.json
440,55000S160200,金山卫,上海南,../S/55000S160200.json
441,55000S160300,上海南,金山卫,../S/55000S160300.json
442,55000S160400,金山卫,上海南,../S/55000S160400.json
443,55000S160500,上海南,金山卫,../S/55000S160500.json
444,55000S160600,金山卫,上海南,../S/55000S160600.json
445,55000S160700,上海南,金山卫,../S/55000S160700.json
446,55000S160800,金山卫,上海南,../S/55000S160800.json
