id,train_code,from_station,to_station,path
238,020000C11202,鹤岗,哈尔滨,../C/020000C11202.json
239,010000C11310,哈尔滨,佳木斯,../C/010000C11310.json
240,020000C11401,鹤岗,佳木斯,../C/020000C11401.json
241,240000C11501,北京,秦皇岛,../C/240000C11501.json
242,250000C11601,秦皇岛,北京,../C/250000C11601.json
243,800000C11801,昆明,香格里拉,../C/800000C11801.json
244,12000C110203,沈阳,通辽,../C/12000C110203.json
245,16000C110403,通辽,沈阳南,../C/16000C110403.json
246,12000C110605,沈阳南,通辽,../C/12000C110605.json
247,16000C110810,通辽,沈阳北,../C/16000C110810.json
248,16000C111203,通辽,沈阳,../C/16000C111203.json
249,12000C111010,沈阳北,通辽,../C/12000C111010.json
250,16000C111620,通辽,沈阳南,../C/16000C111620.json
251,12000C111820,沈阳南,通辽,../C/12000C111820.json
252,16000C112005,通辽,沈阳,../C/16000C112005.json
253,12000C112607,沈阳,通辽,../C/12000C112607.json
254,16000C112807,通辽,沈阳,../C/16000C112807.json
255,12000C113003,沈阳,通辽,../C/12000C113003.json
256,16000C115201,赤峰,沈阳南,../C/16000C115201.json
257,12000C115402,沈阳,赤峰,../C/12000C115402.json
258,16000C115610,赤峰,沈阳,../C/16000C115610.json
259,12000C115801,沈阳南,赤峰,../C/12000C115801.json
260,16000C116001,赤峰,沈阳,../C/16000C116001.json
261,12000C116210,沈阳,赤峰,../C/12000C116210.json
262,1k000C116501,辽宁朝阳,沈阳,../C/1k000C116501.json
263,12000C116610,沈阳南,辽宁朝阳,../C/12000C116610.json
264,16000C117205,赤峰,沈阳南,../C/16000C117205.json
265,12000C117403,沈阳北,赤峰,../C/12000C117403.json
266,16000C117602,赤峰,沈阳,../C/16000C117602.json
267,12000C117802,沈阳,赤峰,../C/12000C117802.json
268,16000C118003,赤峰,沈阳北,../C/16000C118003.json
269,410000C2000A,西安,神木,../C/410000C2000A.json
270,4a0000C20105,神木,西安,../C/4a0000C20105.json
271,410000C20208,西安,神木,../C/410000C20208.json
272,410000C20809,西安,靖边,../C/410000C20809.json
273,410000C21008,靖边,西安,../C/410000C21008.json
274,4a0000C21302,榆林,安康,../C/4a0000C21302.json
275,430000C21403,安康,榆林,../C/430000C21403.json
276,430000C21508,汉中,阳平关,../C/430000C21508.json
277,410000C21605,阳平关,汉中,../C/410000C21605.json
278,410000C22209,西安,阳平关,../C/410000C22209.json
279,430000C22407,石泉县,西安,../C/430000C22407.json
280,240000C22500,北京西,邯郸,../C/240000C22500.json
281,260000C22600,邯郸,北京丰台,../C/260000C22600.json
282,240000C22700,北京丰台,邯郸,../C/240000C22700.json
283,260000C22800,邯郸,北京西,../C/260000C22800.json
284,410000C23107,铜川东,西安,../C/410000C23107.json
285,430000C23202,安康,铜川东,../C/430000C23202.json
286,410000C23507,铜川东,安康,../C/410000C23507.json
287,410000C23607,西安,铜川东,../C/410000C23607.json
288,410000C23804,西安,安康,../C/410000C23804.json
289,430000C24002,安康,西安,../C/430000C24002.json
290,410000C24303,韩城,安康,../C/410000C24303.json
291,410000C24407,阳平关,韩城,../C/410000C24407.json
292,250000C24604,曹妃甸东,唐山,../C/250000C24604.json
293,250000C24820,唐山,曹妃甸东,../C/250000C24820.json
294,250000C25201,曹妃甸港,唐山,../C/250000C25201.json
295,250000C25402,唐山,曹妃甸港,../C/250000C25402.json
296,250000C25600,曹妃甸东,唐山,../C/250000C25600.json
297,250000C25800,唐山,曹妃甸东,../C/250000C25800.json
298,250000C26000,曹妃甸东,曹妃甸港,../C/250000C26000.json
299,800000C26100,昆明南,西双版纳,../C/800000C26100.json
300,840000C26203,西双版纳,昆明,../C/840000C26203.json
301,800000C26500,昆明南,西双版纳,../C/800000C26500.json
302,840000C26607,西双版纳,昆明,../C/840000C26607.json
303,840000C27009,西双版纳,昆明南,../C/840000C27009.json
304,800000C27203,昆明,西双版纳,../C/800000C27203.json
305,840000C27406,西双版纳,昆明,../C/840000C27406.json
306,800000C28003,昆明,西双版纳,../C/800000C28003.json
307,840000C28209,西双版纳,昆明,../C/840000C28209.json
308,800000C28406,昆明,西双版纳,../C/800000C28406.json
309,840000C28606,西双版纳,昆明,../C/840000C28606.json
310,800000C28804,昆明,西双版纳,../C/800000C28804.json
311,840000C29010,西双版纳,昆明南,../C/840000C29010.json
312,800000C29206,昆明,西双版纳,../C/800000C29206.json
313,840000C29410,西双版纳,昆明南,../C/840000C29410.json
314,24000C20011F,北京南,天津,../C/24000C20011F.json
315,25000C20020T,天津,北京南,../C/25000C20020T.json
316,25000C20040J,天津,北京南,../C/25000C20040J.json
317,24000C200512,北京南,天津,../C/24000C200512.json
318,25000C200618,天津,北京南,../C/25000C200618.json
319,24000C200719,北京南,天津,../C/24000C200719.json
320,25000C20101D,天津,北京南,../C/25000C20101D.json
321,24000C201116,北京南,天津,../C/24000C201116.json
322,25000C20121L,天津,北京南,../C/25000C20121L.json
323,24000C20130S,北京南,天津,../C/24000C20130S.json
324,24000C20150R,北京南,天津,../C/24000C20150R.json
325,25000C201615,天津,北京南,../C/25000C201615.json
326,24000C20170N,北京南,天津,../C/24000C20170N.json
327,25000C20180N,天津,北京南,../C/25000C20180N.json
328,24000C20190L,北京南,天津,../C/24000C20190L.json
329,25000C20200Q,天津,北京南,../C/25000C20200Q.json
330,24000C202117,北京南,天津,../C/24000C202117.json
331,25000C20220M,天津,北京南,../C/25000C20220M.json
332,24000C20230R,北京南,天津,../C/24000C20230R.json
