id,train_code,from_station,to_station,path
152,3900000Z4506,武昌,杭州,../Z/3900000Z4506.json
153,5600000Z4703,杭州,武昌,../Z/5600000Z4703.json
154,2400000Z490O,北京西,成都东,../Z/2400000Z490O.json
155,28000Z405101,大同,包头,../Z/28000Z405101.json
156,33000Z405201,包头,大同,../Z/33000Z405201.json
157,28000Z405301,大同,包头,../Z/28000Z405301.json
158,33000Z405401,包头,大同,../Z/33000Z405401.json
159,65000Z41820G,深圳东,包头,../Z/65000Z41820G.json
160,33000Z418402,临河,深圳东,../Z/33000Z418402.json
161,33000Z428104,包头,杭州,../Z/33000Z428104.json
162,24000000Z50L,北京西,南宁,../Z/24000000Z50L.json
163,7600000Z5010,成都东,北京西,../Z/7600000Z5010.json
164,5f00000Z5212,南通,北京,../Z/5f00000Z5212.json
165,2400000Z5311,北京西,昆明,../Z/2400000Z5311.json
166,8000000Z540E,昆明,北京西,../Z/8000000Z540E.json
167,2400000Z550R,北京西,兰州,../Z/2400000Z550R.json
168,240000Z50107,北京西,三亚,../Z/240000Z50107.json
169,6b0000Z50204,三亚,北京西,../Z/6b0000Z50204.json
170,550000Z51600,上海,吉林,../Z/550000Z51600.json
171,180000Z51800,吉林,上海,../Z/180000Z51800.json
172,11000Z500107,长春,白城,../Z/11000Z500107.json
173,11000Z500208,白城,长春,../Z/11000Z500208.json
174,11000Z500309,长春,白城,../Z/11000Z500309.json
175,11000Z500408,白城,长春,../Z/11000Z500408.json
176,11000Z50050B,长春,白城,../Z/11000Z50050B.json
177,11000Z50060C,白城,长春,../Z/11000Z50060C.json
178,5500000Z9903,上海,广州东,../Z/5500000Z9903.json
179,88000Z98170I,西宁,拉萨,../Z/88000Z98170I.json
180,4100000Z880L,西安,杭州,../Z/4100000Z880L.json
181,2600000Z890E,石家庄,广州,../Z/2600000Z890E.json
182,88000Z890104,拉萨,林芝,../Z/88000Z890104.json
183,88000Z890204,林芝,拉萨,../Z/88000Z890204.json
184,88000Z898200,拉萨,西宁,../Z/88000Z898200.json
185,88000Z899101,西宁,拉萨,../Z/88000Z899101.json
186,5500000Z9200,上海,西安,../Z/5500000Z9200.json
187,5600000Z8600,杭州,西安,../Z/5600000Z8600.json
188,6300000Z9002,广州,石家庄,../Z/6300000Z9002.json
189,0400000Z8404,齐齐哈尔,北京,../Z/0400000Z8404.json
190,2400000Z950L,北京西,重庆西,../Z/2400000Z950L.json
191,64000Z800101,张家界西,长沙,../Z/64000Z800101.json
192,62000Z800201,长沙,张家界西,../Z/62000Z800201.json
193,4100000Z940M,西安,上海,../Z/4100000Z940M.json
194,7700000Z9605,重庆西,北京西,../Z/7700000Z9605.json
195,2400000Z8309,北京,齐齐哈尔,../Z/2400000Z8309.json
196,62000Z831100,石门县北,长沙,../Z/62000Z831100.json
197,62000Z831204,长沙,石门县北,../Z/62000Z831204.json
198,62000Z831303,石门县北,长沙,../Z/62000Z831303.json
199,62000Z831404,长沙,石门县北,../Z/62000Z831404.json
200,62000Z831500,石门县北,长沙,../Z/62000Z831500.json
201,62000Z831604,长沙,石门县北,../Z/62000Z831604.json
